8.281118960108671,6.879412103038218,2
7.284337175595964,58.150208591681285,2
0.8778136240672446,42.700907311457094,2
12.111055988774746,13.63502389746458,2
60.78573730816422,49.53461249521563,2
15.0973341571084,34.014655296528026,2
48.94194641845868,7.775787092145375,2
34.4405369666042,27.578319423583125,2
60.42654012768614,1.511348963649185,2
20.746154806652576,10.957524357329794,2
